Index,Colony,Nest,Distance,Treatment,Time,Tape,Ant,Time code,Behavior,Location/Origin,Destination
7,206,Good,15,Unforced,0.398819444,0.1,OBWO,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,OOGO,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,OOOW,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,OOWY,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,OPOB,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,OWBO,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,PGWB,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,PP**,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,PPBG,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,PPGO,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,PWWO,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,PWYW,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,PYOG,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,WGPB,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,WGWY,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,WOBO,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,WYOB,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,YBBG,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,YGOY,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,YOGY,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,YOOP,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,YOWB,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,YPYP,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,YWWG,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,YY**,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398819444,0.1,YYYW,4.62963E-05,A,Old,
7,206,Good,15,Unforced,0.398888889,0.1,PWWO,0.000115741,L,Old,
7,206,Good,15,Unforced,0.398969907,0.1,PWWO,0.000196759,E,Old,
7,206,Good,15,Unforced,0.3990625,0.1,YOGY,0.000289352,L,Old,
7,206,Good,15,Unforced,0.399097222,0.1,PWYW,0.000324074,L,Old,
7,206,Good,15,Unforced,0.399131944,0.1,OOOW,0.000358796,L,Old,
7,206,Good,15,Unforced,0.399166667,0.1,BOBP,0.000393519,L,Old,
7,206,Good,15,Unforced,0.399166667,0.1,YY**,0.000393519,L,Old,
7,206,Good,15,Unforced,0.399178241,0.1,BOBP,0.000405093,E,Old,
7,206,Good,15,Unforced,0.399201389,0.1,BWGP,0.000428241,L,Old,
7,206,Good,15,Unforced,0.399259259,0.1,YY**,0.000486111,E,Old,
7,206,Good,15,Unforced,0.399351852,0.1,GYBO,0.000578704,L,Old,
7,206,Good,15,Unforced,0.399363426,0.1,YWWG,0.000590278,L,Old,
7,206,Good,15,Unforced,0.399479167,0.1,BWGP,0.000706019,E,Old,
7,206,Good,15,Unforced,0.399513889,0.1,WYOB,0.000740741,L,Old,
7,206,Good,15,Unforced,0.399537037,0.1,BWGP,0.000763889,L,Old,
7,206,Good,15,Unforced,0.399537037,0.1,PYOG,0.000763889,L,Old,
7,206,Good,15,Unforced,0.39962963,0.1,OWWP,0.000856481,E,Old,
7,206,Good,15,Unforced,0.3996875,0.1,PYOG,0.000914352,E,Old,
7,206,Good,15,Unforced,0.3996875,0.1,YYYW,0.000914352,L,Old,
7,206,Good,15,Unforced,0.399699074,0.1,WYOB,0.000925926,E,Old,
7,206,Good,15,Unforced,0.399699074,0.1,YWWG,0.000925926,E,Old,
7,206,Good,15,Unforced,0.399710648,0.1,OWWP,0.0009375,L,Old,
7,206,Good,15,Unforced,0.399722222,0.1,BWBW,0.000949074,L,Old,
7,206,Good,15,Unforced,0.399722222,0.1,PYOG,0.000949074,L,Old,
7,206,Good,15,Unforced,0.399826389,0.1,YOGY,0.001053241,E,Old,
7,206,Good,15,Unforced,0.399837963,0.1,YWWG,0.001064815,L,Old,
7,206,Good,15,Unforced,0.399918981,0.1,GYBO,0.001145833,E,Old,
7,206,Good,15,Unforced,0.400023148,0.1,GYBO,0.00125,L,Old,
7,206,Good,15,Unforced,0.4003125,0.1,OWWP,0.001539352,E,Old,
7,206,Good,15,Unforced,0.400451389,0.1,YOGY,0.001678241,L,Old,
7,206,Good,15,Unforced,0.40056713,0.1,YWWG,0.001793981,E,Old,
7,206,Good,15,Unforced,0.400590278,0.1,OWWP,0.00181713,L,Old,
7,206,Good,15,Unforced,0.400613426,0.1,OOOW,0.001840278,E,Old,
7,206,Good,15,Unforced,0.400810185,0.1,YOWB,0.002037037,L,Old,
7,206,Good,15,Unforced,0.400868056,0.1,YOGY,0.002094907,E,Old,
7,206,Good,15,Unforced,0.400868056,0.1,YOWB,0.002094907,E,Old,
7,206,Good,15,Unforced,0.401041667,0.1,WGWY,0.002268519,L,Old,
7,206,Good,15,Unforced,0.401215278,0.1,OWWP,0.00244213,E,Old,
7,206,Good,15,Unforced,0.401261574,0.1,PYOG,0.002488426,E,Old,
7,206,Good,15,Unforced,0.401261574,0.1,WGPB,0.002488426,L,Old,
7,206,Good,15,Unforced,0.401446759,0.1,WPYW,0.002673611,E,Old,
7,206,Good,15,Unforced,0.401666667,0.1,PWWO,0.002893519,L,Old,
7,206,Good,15,Unforced,0.401747685,1,BOPY,0.001909722,E,Good,
7,206,Good,15,Unforced,0.401782407,0.1,BWBW,0.003009259,E,Old,
7,206,Good,15,Unforced,0.40193287,0.1,YBBG,0.003159722,L,Old,
7,206,Good,15,Unforced,0.402013889,0.1,WGPB,0.003240741,E,Old,
7,206,Good,15,Unforced,0.402094907,0.1,WYOB,0.003321759,L,Old,
7,206,Good,15,Unforced,0.4021875,0.1,PWYW,0.003414352,E,Old,
7,206,Good,15,Unforced,0.40224537,0.1,GYBO,0.003472222,E,Old,
7,206,Good,15,Unforced,0.402303241,0.1,PYYP,0.003530093,E,Old,
7,206,Good,15,Unforced,0.402326389,0.1,OWWP,0.003553241,L,Old,
7,206,Good,15,Unforced,0.402361111,0.1,OWBO,0.003587963,L,Old,
7,206,Good,15,Unforced,0.402407407,0.1,YBPB,0.003634259,E,Old,
7,206,Good,15,Unforced,0.4025,0.1,YBPB,0.003726852,L,Old,
7,206,Good,15,Unforced,0.402534722,0.1,OOOW,0.003761574,L,Old,
7,206,Good,15,Unforced,0.40255787,1,BOPY,0.002719907,L,Good,
7,206,Good,15,Unforced,0.402650463,0.1,*WOG,0.003877315,E,Old,
7,206,Good,15,Unforced,0.402696759,0.1,*WOG,0.003923611,L,Old,
7,206,Good,15,Unforced,0.402916667,0.1,BPWP,0.004143519,L,Old,
7,206,Good,15,Unforced,0.402916667,0.1,BWBW,0.004143519,L,Old,
7,206,Good,15,Unforced,0.403148148,0.1,OWYB,0.004375,E,Old,
7,206,Good,15,Unforced,0.403402778,1,BOPY,0.003564815,E,Good,
7,206,Good,15,Unforced,0.403460648,1,GGPY,0.003622685,E,Good,
7,206,Good,15,Unforced,0.40349537,1,YGBO,0.003657407,E,Good,
7,206,Good,15,Unforced,0.403611111,0.1,BOYW,0.004837963,E,Old,
7,206,Good,15,Unforced,0.403634259,0.1,*WOG,0.004861111,E,Old,
7,206,Good,15,Unforced,0.403680556,0.1,BOYW,0.004907407,L,Old,
7,206,Good,15,Unforced,0.403680556,0.1,YBPB,0.004907407,E,Old,
7,206,Good,15,Unforced,0.403726852,0.1,*WOG,0.004953704,L,Old,
7,206,Good,15,Unforced,0.403958333,1,BOPY,0.00412037,L,Good,
7,206,Good,15,Unforced,0.404363426,0.1,PWYW,0.005590278,L,Old,
7,206,Good,15,Unforced,0.404467593,0.1,BWBW,0.005694444,E,Old,
7,206,Good,15,Unforced,0.404652778,0.1,OWBO,0.00587963,E,Old,
7,206,Good,15,Unforced,0.404826389,0.1,OOBG,0.006053241,L,Old,
7,206,Good,15,Unforced,0.404930556,1,BWGP,0.005092593,E,Good,
7,206,Good,15,Unforced,0.404930556,1,YBBG,0.005092593,E,Good,
7,206,Good,15,Unforced,0.404965278,0.1,WYOB,0.00619213,E,Old,
7,206,Good,15,Unforced,0.404988426,1,OGBW,0.005150463,E,Good,
7,206,Good,15,Unforced,0.405034722,0.1,BWBW,0.006261574,L,Old,
7,206,Good,15,Unforced,0.405439815,1,YGBO,0.005601852,L,Good,
7,206,Good,15,Unforced,0.405486111,0.1,BPWP,0.006712963,E,Old,
7,206,Good,15,Unforced,0.405706019,1,BYBG,0.005868056,E,Good,
7,206,Good,15,Unforced,0.40587963,0.1,BWBW,0.007106481,E,Old,
7,206,Good,15,Unforced,0.405891204,0.1,BBOP,0.007118056,E,Old,
7,206,Good,15,Unforced,0.406377315,1,YGBO,0.006539352,E,Good,
7,206,Good,15,Unforced,0.406446759,0.1,YPOG,0.007673611,E,Old,
7,206,Good,15,Unforced,0.406782407,0.1,BOYW,0.008009259,E,Old,
7,206,Good,15,Unforced,0.406793981,0.1,BWBW,0.008020833,L,Old,
7,206,Good,15,Unforced,0.406828704,0.1,BBOP,0.008055556,L,Old,
7,206,Good,15,Unforced,0.406909722,1,BPGW,0.007071759,E,Good,
7,206,Good,15,Unforced,0.40712963,0.1,BOYW,0.008356481,L,Old,
7,206,Good,15,Unforced,0.407141204,1,YBBG,0.007303241,L,Good,
7,206,Good,15,Unforced,0.407256944,1,BYBG,0.007418981,L,Good,
7,206,Good,15,Unforced,0.407268519,0.1,BWBW,0.00849537,E,Old,
7,206,Good,15,Unforced,0.407337963,0.1,PYYP,0.008564815,L,Old,
7,206,Good,15,Unforced,0.407476852,0.1,BOYW,0.008703704,E,Old,
7,206,Good,15,Unforced,0.407488426,0.1,BWBW,0.008715278,L,Old,
7,206,Good,15,Unforced,0.407488426,0.1,YWWG,0.008715278,L,Old,
7,206,Good,15,Unforced,0.407615741,1,GGPY,0.007777778,L,Good,
7,206,Good,15,Unforced,0.407650463,1,BWGP,0.0078125,L,Good,
7,206,Good,15,Unforced,0.408125,1,BPGW,0.008287037,L,Good,
7,206,Good,15,Unforced,0.408159722,0.1,BWBW,0.009386574,E,Old,
7,206,Good,15,Unforced,0.408298611,1,BPGW,0.008460648,E,Good,
7,206,Good,15,Unforced,0.408425926,0.1,BOBP,0.009652778,L,Old,
7,206,Good,15,Unforced,0.408518519,0.1,YBBG,0.00974537,E,Old,
7,206,Good,15,Unforced,0.408599537,0.1,YBBG,0.009826389,L,Old,
7,206,Good,15,Unforced,0.408634259,0.1,BOYW,0.009861111,L,Old,
7,206,Good,15,Unforced,0.408773148,1,YGBO,0.008935185,L,Good,
7,206,Good,15,Unforced,0.409351852,0.1,BWBW,0.010578704,L,Old,
7,206,Good,15,Unforced,0.409375,1,GGPY,0.009537037,E,Good,
7,206,Good,15,Unforced,0.409502315,0.1,BWGP,0.010729167,E,Old,
7,206,Good,15,Unforced,0.409502315,0.1,GBPW,0.010729167,E,Old,
7,206,Good,15,Unforced,0.409583333,0.1,GBPW,0.010810185,L,Old,
7,206,Good,15,Unforced,0.409733796,1,YGBO,0.009895833,E,Good,
7,206,Good,15,Unforced,0.409814815,0.1,BOBP,0.011041667,E,Old,
7,206,Good,15,Unforced,0.409884259,0.1,BWGP,0.011111111,L,Old,
7,206,Good,15,Unforced,0.409976852,0.1,BWGP,0.011203704,E,Old,
7,206,Good,15,Unforced,0.41,1,BBOP,0.010162037,E,Good,
7,206,Good,15,Unforced,0.410034722,0.1,GGGB,0.011261574,L,Old,
7,206,Good,15,Unforced,0.410115741,0.1,BWGP,0.011342593,L,Old,
7,206,Good,15,Unforced,0.410138889,1,YGBO,0.010300926,L,Good,
7,206,Good,15,Unforced,0.410173611,1,BPGW,0.010335648,L,Good,
7,206,Good,15,Unforced,0.410243056,0.1,BWBW,0.011469907,E,Old,
7,206,Good,15,Unforced,0.410405093,0.1,GBYO,0.011631944,E,Old,
7,206,Good,15,Unforced,0.410405093,0.1,PYYP,0.011631944,E,Old,
7,206,Good,15,Unforced,0.410462963,1,GGPY,0.010625,L,Good,
7,206,Good,15,Unforced,0.410509259,0.1,GBYO,0.011736111,L,Old,
7,206,Good,15,Unforced,0.410543981,0.1,GBYO,0.011770833,E,Old,
7,206,Good,15,Unforced,0.41056713,0.1,PYYP,0.011793981,L,Old,
7,206,Good,15,Unforced,0.410590278,0.1,GOGP,0.01181713,E,Old,
7,206,Good,15,Unforced,0.410648148,1,OOOW,0.010810185,E,Good,
7,206,Good,15,Unforced,0.410648148,1,PWWO,0.010810185,E,Good,
7,206,Good,15,Unforced,0.41068287,0.1,GGGB,0.011909722,E,Old,
7,206,Good,15,Unforced,0.410798611,0.1,GOBW,0.012025463,E,Old,
7,206,Good,15,Unforced,0.410960648,1,*WOG,0.011122685,E,Good,
7,206,Good,15,Unforced,0.411180556,0.1,WYOB,0.012407407,L,Old,
7,206,Good,15,Unforced,0.411319444,0.1,BWBW,0.012546296,L,Old,
7,206,Good,15,Unforced,0.411388889,0.1,GOGP,0.012615741,L,Old,
7,206,Good,15,Unforced,0.411469907,1,BBOP,0.011631944,L,Good,
7,206,Good,15,Unforced,0.4115625,0.1,GBYO,0.012789352,L,Old,
7,206,Good,15,Unforced,0.411851852,0.1,BOBP,0.013078704,L,Old,
7,206,Good,15,Unforced,0.41193287,1,PWWO,0.012094907,L,Good,
7,206,Good,15,Unforced,0.412048611,1,PWWO,0.012210648,E,Good,
7,206,Good,15,Unforced,0.412118056,0.1,BWBW,0.013344907,E,Old,
7,206,Good,15,Unforced,0.4121875,0.1,GOBW,0.013414352,L,Old,
7,206,Good,15,Unforced,0.412326389,0.1,GOBW,0.013553241,E,Old,
7,206,Good,15,Unforced,0.412372685,1,OOOW,0.012534722,L,Good,
7,206,Good,15,Unforced,0.412407407,0.1,WWG*,0.013634259,L,Old,
7,206,Good,15,Unforced,0.412430556,1,PWWO,0.012592593,L,Good,
7,206,Good,15,Unforced,0.412453704,1,*WOG,0.012615741,L,Good,
7,206,Good,15,Unforced,0.412673611,0.1,WWG*,0.013900463,E,Old,
7,206,Good,15,Unforced,0.412708333,1,BPGW,0.01287037,E,Good,
7,206,Good,15,Unforced,0.412789352,1,GBPW,0.012951389,E,Good,
7,206,Good,15,Unforced,0.412974537,1,GBPW,0.013136574,L,Good,
7,206,Good,15,Unforced,0.413090278,1,GBPW,0.013252315,E,Good,
7,206,Good,15,Unforced,0.413206019,1,OOOW,0.013368056,E,Good,
7,206,Good,15,Unforced,0.413391204,0.1,OOBG,0.014618056,E,Old,
7,206,Good,15,Unforced,0.4134375,0.1,BWBW,0.014664352,L,Old,
7,206,Good,15,Unforced,0.413726852,1,GBYO,0.013888889,E,Good,
7,206,Good,15,Unforced,0.414328704,1,OGBW,0.014490741,L,Good,
7,206,Good,15,Unforced,0.414351852,1,BOYW,0.014513889,E,Good,
7,206,Good,15,Unforced,0.414456019,0.1,BWBW,0.01568287,E,Old,
7,206,Good,15,Unforced,0.414733796,0.1,YOGY,0.015960648,L,Old,
7,206,Good,15,Unforced,0.414849537,0.1,BWBW,0.016076389,L,Old,
7,206,Good,15,Unforced,0.415046296,0.1,BOPY,0.016273148,E,Old,
7,206,Good,15,Unforced,0.415381944,0.1,BWBW,0.016608796,E,Old,
7,206,Good,15,Unforced,0.415428241,1,OOOW,0.015590278,L,Good,
7,206,Good,15,Unforced,0.415821759,0.1,WGPB,0.017048611,L,Old,
7,206,Good,15,Unforced,0.415925926,0.1,WGPB,0.017152778,E,Old,
7,206,Good,15,Unforced,0.415925926,0.1,YOGY,0.017152778,E,Old,
7,206,Good,15,Unforced,0.41630787,0.1,BWBW,0.017534722,L,Old,
7,206,Good,15,Unforced,0.416446759,1,BPGW,0.016608796,L,Good,
7,206,Good,15,Unforced,0.416701389,1,WYOB,0.016863426,E,Good,
7,206,Good,15,Unforced,0.416759259,0.1,WGPB,0.017986111,L,Old,
7,206,Good,15,Unforced,0.41681713,1,*WOG,0.016979167,E,Good,
7,206,Good,15,Unforced,0.416909722,1,YWWG,0.017071759,E,Good,
7,206,Good,15,Unforced,0.417106481,0.1,BWBW,0.018333333,E,Old,
7,206,Good,15,Unforced,0.417233796,0.1,YOGY,0.018460648,L,Old,
7,206,Good,15,Unforced,0.417280093,1,GBYO,0.01744213,L,Good,
7,206,Good,15,Unforced,0.417291667,1,GBPW,0.017453704,L,Good,
7,206,Good,15,Unforced,0.417384259,0.1,GYBO,0.018611111,L,Old,
7,206,Good,15,Unforced,0.4175,1,YWWG,0.017662037,L,Good,
7,206,Good,15,Unforced,0.41755787,0.1,BOPY,0.018784722,L,Old,
7,206,Good,15,Unforced,0.417615741,1,GBPW,0.017777778,E,Good,
7,206,Good,15,Unforced,0.417615741,1,YWWG,0.017777778,E,Good,
7,206,Good,15,Unforced,0.417824074,1,GBPW,0.017986111,L,Good,
7,206,Good,15,Unforced,0.417916667,0.1,BWGP,0.019143519,E,Old,
7,206,Good,15,Unforced,0.417974537,0.1,PPBG,0.019201389,L,Old,
7,206,Good,15,Unforced,0.418356481,1,YWWG,0.018518519,L,Good,
7,206,Good,15,Unforced,0.418414352,1,GBYO,0.018576389,E,Good,
7,206,Good,15,Unforced,0.418518519,1,WYOB,0.018680556,L,Good,
7,206,Good,15,Unforced,0.418530093,0.1,OOWY,0.019756944,L,Old,
7,206,Good,15,Unforced,0.418587963,0.1,OOWY,0.019814815,E,Old,
7,206,Good,15,Unforced,0.418587963,0.1,PPBG,0.019814815,E,Old,
7,206,Good,15,Unforced,0.418645833,1,GBPW,0.01880787,E,Good,
7,206,Good,15,Unforced,0.418715278,0.1,WOBO,0.01994213,L,Old,
7,206,Good,15,Unforced,0.418912037,1,BBOP,0.019074074,E,Good,
7,206,Good,15,Unforced,0.418923611,1,BYBG,0.019085648,E,Good,
7,206,Good,15,Unforced,0.419039352,0.1,WOBO,0.020266204,E,Old,
7,206,Good,15,Unforced,0.419097222,1,GBYO,0.019259259,L,Good,
7,206,Good,15,Unforced,0.419756944,0.1,OOWY,0.020983796,L,Old,
7,206,Good,15,Unforced,0.420023148,1,BOPY,0.020185185,E,Good,
7,206,Good,15,Unforced,0.420138889,0.1,BPGW,0.021365741,E,Old,
7,206,Good,15,Unforced,0.420243056,0.1,WYOB,0.021469907,E,Old,
7,206,Good,15,Unforced,0.420277778,0.1,OOWY,0.02150463,E,Old,
7,206,Good,15,Unforced,0.420300926,0.1,OGPG,0.021527778,L,Old,
7,206,Good,15,Unforced,0.420451389,0.1,BWBW,0.021678241,L,Old,
7,206,Good,15,Unforced,0.420532407,0.1,OWWP,0.021759259,E,Old,
7,206,Good,15,Unforced,0.420717593,0.1,OGPG,0.021944444,E,Old,
7,206,Good,15,Unforced,0.420798611,1,GOGP,0.020960648,E,Good,
7,206,Good,15,Unforced,0.420914352,0.1,GBYO,0.022141204,E,Old,
7,206,Good,15,Unforced,0.421122685,0.1,GBYO,0.022349537,L,Old,
7,206,Good,15,Unforced,0.421168981,1,BOYW,0.021331019,L,Good,
7,206,Good,15,Unforced,0.421296296,1,BGYO,0.021458333,E,Good,
7,206,Good,15,Unforced,0.421423611,0.1,YGBO,0.022650463,E,Old,
7,206,Good,15,Unforced,0.421469907,0.1,WWG*,0.022696759,L,Old,
7,206,Good,15,Unforced,0.421597222,0.1,WGPB,0.022824074,E,Old,
7,206,Good,15,Unforced,0.421793981,0.1,YGBO,0.023020833,L,Old,
7,206,Good,15,Unforced,0.421793981,1,GOGP,0.021956019,L,Good,
7,206,Good,15,Unforced,0.421875,0.1,PWYW,0.023101852,E,Old,
7,206,Good,15,Unforced,0.422013889,1,GBYO,0.022175926,E,Good,
7,206,Good,15,Unforced,0.422152778,1,GOGP,0.022314815,E,Good,
7,206,Good,15,Unforced,0.422372685,1,BOPY,0.022534722,L,Good,
7,206,Good,15,Unforced,0.422719907,1,BOPY,0.022881944,E,Good,
7,206,Good,15,Unforced,0.422928241,1,OOOW,0.023090278,E,Good,
7,206,Good,15,Unforced,0.423009259,1,YYYW,0.023171296,E,Good,
7,206,Good,15,Unforced,0.423078704,1,GOGP,0.023240741,L,Good,
7,206,Good,15,Unforced,0.423090278,1,BBOP,0.023252315,L,Good,
7,206,Good,15,Unforced,0.423113426,1,BOPY,0.023275463,L,Good,
7,206,Good,15,Unforced,0.423229167,1,BYBG,0.023391204,L,Good,
7,206,Good,15,Unforced,0.423356481,1,GBYO,0.023518519,L,Good,
7,206,Good,15,Unforced,0.423414352,1,BOPY,0.023576389,E,Good,
7,206,Good,15,Unforced,0.423460648,0.1,BWBW,0.0246875,E,Old,
7,206,Good,15,Unforced,0.423506944,1,BOPY,0.023668981,L,Good,
7,206,Good,15,Unforced,0.423564815,1,BOPY,0.023726852,E,Good,
7,206,Good,15,Unforced,0.423564815,1,GBPW,0.023726852,L,Good,
7,206,Good,15,Unforced,0.423819444,0.1,BPGW,0.025046296,L,Old,
7,206,Good,15,Unforced,0.423819444,0.1,BWBW,0.025046296,L,Old,
7,206,Good,15,Unforced,0.423831019,1,YWWG,0.023993056,E,Good,
7,206,Good,15,Unforced,0.424675926,1,BGYO,0.024837963,L,Good,
7,206,Good,15,Unforced,0.424780093,1,GBPW,0.02494213,E,Good,
7,206,Good,15,Unforced,0.424918981,1,BOYW,0.025081019,E,Good,
7,206,Good,15,Unforced,0.42505787,1,BBOP,0.025219907,E,Good,
7,206,Good,15,Unforced,0.425069444,0.1,BPGW,0.026296296,E,Old,
7,206,Good,15,Unforced,0.425266204,1,GGPY,0.025428241,E,Good,
7,206,Good,15,Unforced,0.425300926,1,BOPY,0.025462963,L,Good,
7,206,Good,15,Unforced,0.425648148,1,OOOW,0.025810185,L,Good,
7,206,Good,15,Unforced,0.425694444,1,BGYO,0.025856481,E,Good,
7,206,Good,15,Unforced,0.425706019,0.1,WBPG,0.02693287,E,Old,
7,206,Good,15,Unforced,0.425763889,0.1,BPGW,0.026990741,L,Old,
7,206,Good,15,Unforced,0.425798611,1,BOYW,0.025960648,L,Good,
7,206,Good,15,Unforced,0.425868056,0.1,BWBW,0.027094907,E,Old,
7,206,Good,15,Unforced,0.426030093,0.1,GOBW,0.027256944,L,Old,
7,206,Good,15,Unforced,0.426226852,1,GGPY,0.026388889,L,Good,
7,206,Good,15,Unforced,0.426284722,0.1,WYOB,0.027511574,L,Old,
7,206,Good,15,Unforced,0.426469907,1,YYYW,0.026631944,L,Good,
7,206,Good,15,Unforced,0.426493056,0.1,PWWO,0.027719907,E,Old,
7,206,Good,15,Unforced,0.42650463,0.1,GBYO,0.027731481,E,Old,
7,206,Good,15,Unforced,0.426527778,1,BBOP,0.026689815,L,Good,
7,206,Good,15,Unforced,0.426643519,0.1,WOGW,0.02787037,L,Old,
7,206,Good,15,Unforced,0.426736111,1,BOPY,0.026898148,E,Good,
7,206,Good,15,Unforced,0.426967593,0.1,WBPG,0.028194444,L,Old,
7,206,Good,15,Unforced,0.427025463,0.1,OOWY,0.028252315,L,Old,
7,206,Good,15,Unforced,0.427152778,0.1,WOGW,0.02837963,E,Old,
7,206,Good,15,Unforced,0.427210648,1,BOPY,0.027372685,L,Good,
7,206,Good,15,Unforced,0.42724537,0.1,GBYO,0.028472222,L,Old,
7,206,Good,15,Unforced,0.427488426,0.1,BWBW,0.028715278,L,Old,
7,206,Good,15,Unforced,0.428356481,1,BGYO,0.028518519,L,Good,
7,206,Good,15,Unforced,0.428599537,0.1,YBPB,0.029826389,L,Old,
7,206,Good,15,Unforced,0.428622685,0.1,YOGY,0.029849537,E,Old,
7,206,Good,15,Unforced,0.428680556,1,GBYO,0.028842593,E,Good,
7,206,Good,15,Unforced,0.42869213,0.1,BYBG,0.029918981,E,Old,
7,206,Good,15,Unforced,0.428831019,1,YWWG,0.028993056,L,Good,
7,206,Good,15,Unforced,0.428877315,0.1,BOBP,0.030104167,E,Old,
7,206,Good,15,Unforced,0.428993056,1,PYYP,0.029155093,E,Good,
7,206,Good,15,Unforced,0.429282407,1,GBYO,0.029444444,L,Good,
7,206,Good,15,Unforced,0.429386574,1,GBPW,0.029548611,L,Good,
7,206,Good,15,Unforced,0.429421296,1,PYYP,0.029583333,L,Good,
7,206,Good,15,Unforced,0.429444444,1,WYOB,0.029606481,E,Good,
7,206,Good,15,Unforced,0.429548611,1,YGBO,0.029710648,E,Good,
7,206,Good,15,Unforced,0.429606481,1,PYYP,0.029768519,E,Good,
7,206,Good,15,Unforced,0.429837963,1,YWWG,0.03,E,Good,
7,206,Good,15,Unforced,0.429907407,1,PYYP,0.030069444,L,Good,
7,206,Good,15,Unforced,0.430150463,0.1,BOYW,0.031377315,E,Old,
7,206,Good,15,Unforced,0.430219907,1,PYYP,0.030381944,E,Good,
7,206,Good,15,Unforced,0.430243056,0.1,YOGY,0.031469907,L,Old,
7,206,Good,15,Unforced,0.430289352,0.1,OOOW,0.031516204,E,Old,
7,206,Good,15,Unforced,0.430462963,0.1,PWWO,0.031689815,L,Old,
7,206,Good,15,Unforced,0.430625,1,PYYP,0.030787037,L,Good,
7,206,Good,15,Unforced,0.43068287,1,BBOP,0.030844907,E,Good,
7,206,Good,15,Unforced,0.430752315,0.1,YOGY,0.031979167,E,Old,
7,206,Good,15,Unforced,0.430787037,1,GBPW,0.030949074,E,Good,
7,206,Good,15,Unforced,0.431030093,0.1,WGPB,0.032256944,L,Old,
7,206,Good,15,Unforced,0.431076389,0.1,BOYW,0.032303241,L,Old,
7,206,Good,15,Unforced,0.431145833,1,BWBW,0.03130787,E,Good,
7,206,Good,15,Unforced,0.431689815,0.1,WWG*,0.032916667,E,Old,
7,206,Good,15,Unforced,0.432037037,0.1,GGPY,0.033263889,E,Old,
7,206,Good,15,Unforced,0.432094907,0.1,BOBP,0.033321759,L,Old,
7,206,Good,15,Unforced,0.432581019,1,BBOP,0.032743056,L,Good,
7,206,Good,15,Unforced,0.432696759,0.1,BOBP,0.033923611,E,Old,
7,206,Good,15,Unforced,0.432916667,0.1,BOBP,0.034143519,L,Old,
7,206,Good,15,Unforced,0.432962963,0.1,GGPY,0.034189815,L,Old,
7,206,Good,15,Unforced,0.433356481,0.1,BOBP,0.034583333,E,Old,
7,206,Good,15,Unforced,0.433449074,0.1,OWYB,0.034675926,L,Old,
7,206,Good,15,Unforced,0.433761574,0.1,WWG*,0.034988426,L,Old,
7,206,Good,15,Unforced,0.434131944,0.1,PWWO,0.035358796,E,Old,
7,206,Good,15,Unforced,0.434178241,0.1,GBYO,0.035405093,E,Old,
7,206,Good,15,Unforced,0.434224537,0.1,BOYW,0.035451389,E,Old,
7,206,Good,15,Unforced,0.434293981,0.1,BOYW,0.035520833,L,Old,
7,206,Good,15,Unforced,0.434421296,0.1,WWG*,0.035648148,E,Old,
7,206,Good,15,Unforced,0.434502315,0.1,YOGY,0.035729167,L,Old,
7,206,Good,15,Unforced,0.434525463,0.1,WWG*,0.035752315,L,Old,
7,206,Good,15,Unforced,0.434548611,1,*WOG,0.034710648,L,Good,
7,206,Good,15,Unforced,0.434722222,0.1,OOWY,0.035949074,E,Old,
7,206,Good,15,Unforced,0.434722222,0.1,YOGY,0.035949074,E,Old,
7,206,Good,15,Unforced,0.434780093,1,WYOB,0.03494213,L,Good,
7,206,Good,15,Unforced,0.435150463,0.1,WGPB,0.036377315,E,Old,
7,206,Good,15,Unforced,0.435347222,1,BWBW,0.035509259,L,Good,
7,206,Good,15,Unforced,0.435347222,0.1,YPOG,0.036574074,L,Old,
