Time,Behavior,colony_id
0.398456782731295,Transport,T_carinatus.csv
0.398576535752664,Tandem run,T_carinatus.csv
0.411466750972794,Transport,T_carinatus.csv
0.411707055369007,Tandem run,T_carinatus.csv
0.435978597740021,Transport,T_carinatus.csv
0.440090916493823,Transport,T_carinatus.csv
0.47605514387128,Transport,T_carinatus.csv
0.483998760955406,Tandem run,T_carinatus.csv
0.497888514727227,Transport,T_carinatus.csv
0.551499547333579,Transport,T_carinatus.csv
0.554332903819164,Tandem run,T_carinatus.csv
0.59535038935699,Tandem run,T_carinatus.csv
0.596904783574356,Transport,T_carinatus.csv
0.636305922665096,Tandem run,T_carinatus.csv
0.665645412900434,Transport,T_carinatus.csv
0.686083261880697,Transport,T_carinatus.csv
0.692270501318082,Transport,T_carinatus.csv
0.698696448444728,Transport,T_carinatus.csv
0.71330871211214,Transport,T_carinatus.csv
0.730271328412283,Transport,T_carinatus.csv
0.734623951562298,Transport,T_carinatus.csv
0.749214180673778,Transport,T_carinatus.csv
0.760470964682439,Transport,T_carinatus.csv
0.918327641073051,Transport,T_carinatus.csv
1,Transport,T_carinatus.csv
0,Tandem run,T_curvispinosus.csv
0.0757875833434163,Tandem run,T_curvispinosus.csv
0.15547956206807,Transport,T_curvispinosus.csv
0.182206768797951,Transport,T_curvispinosus.csv
0.219713871075704,Transport,T_curvispinosus.csv
0.227493651288953,Transport,T_curvispinosus.csv
0.253232376622026,Transport,T_curvispinosus.csv
0.265263263658485,Transport,T_curvispinosus.csv
0.265615989482615,Transport,T_curvispinosus.csv
0.295243897347941,Transport,T_curvispinosus.csv
0.303734789804419,Transport,T_curvispinosus.csv
0.311818119422987,Transport,T_curvispinosus.csv
0.319958408778451,Transport,T_curvispinosus.csv
0.331560505745858,Transport,T_curvispinosus.csv
0.365520537699916,Transport,T_curvispinosus.csv
0.36658649849039,Transport,T_curvispinosus.csv
0.408464995234487,Transport,T_curvispinosus.csv
0.429871242691641,Transport,T_curvispinosus.csv
0.447207876151843,Transport,T_curvispinosus.csv
0.46357124106422,Transport,T_curvispinosus.csv
0.481698942671617,Transport,T_curvispinosus.csv
0.48712108507945,Transport,T_curvispinosus.csv
0.523825798020065,Transport,T_curvispinosus.csv
0.525988852873353,Transport,T_curvispinosus.csv
0.538331780207588,Transport,T_curvispinosus.csv
0.56300843640923,Transport,T_curvispinosus.csv
0.584629078900911,Transport,T_curvispinosus.csv
0.594447734665271,Transport,T_curvispinosus.csv
0.603998219742882,Transport,T_curvispinosus.csv
0.636901135586109,Transport,T_curvispinosus.csv
0.64512774901488,Transport,T_curvispinosus.csv
0.659456130035188,Transport,T_curvispinosus.csv
0.719256778031797,Transport,T_curvispinosus.csv
0.741014689951524,Transport,T_curvispinosus.csv
0.746055095986001,Transport,T_curvispinosus.csv
0.759058543995913,Transport,T_curvispinosus.csv
0.761976580703456,Transport,T_curvispinosus.csv
1,Transport,T_curvispinosus.csv
0,Tandem run,T_duloticus.csv
0.0819523757306859,Tandem run,T_duloticus.csv
0.0868998916699102,Tandem run,T_duloticus.csv
0.0978166486116517,Tandem run,T_duloticus.csv
0.108528674938635,Tandem run,T_duloticus.csv
0.137276154968664,Tandem run,T_duloticus.csv
0.153456621571304,Tandem run,T_duloticus.csv
0.212712457719332,Reverse tandem run,T_duloticus.csv
0.239548074339265,Reverse tandem run,T_duloticus.csv
0.27154401105714,Transport,T_duloticus.csv
0.272568869137493,Transport,T_duloticus.csv
0.283565879516214,Reverse tandem run,T_duloticus.csv
0.283879301722798,Reverse tandem run,T_duloticus.csv
0.287104983786637,Transport,T_duloticus.csv
0.305811505643648,Transport,T_duloticus.csv
0.309186006017803,Transport,T_duloticus.csv
0.310632616394596,Transport,T_duloticus.csv
0.321659390435381,Tandem run,T_duloticus.csv
0.326718610482834,Transport,T_duloticus.csv
0.335274398069098,Transport,T_duloticus.csv
0.33632974281545,Transport,T_duloticus.csv
0.337172765405708,Transport,T_duloticus.csv
0.343709684999235,Transport,T_duloticus.csv
0.344191205621115,Transport,T_duloticus.csv
0.350214551418233,Transport,T_duloticus.csv
0.352713855526943,Transport,T_duloticus.csv
0.355094345988714,Transport,T_duloticus.csv
0.356212592077564,Transport,T_duloticus.csv
0.356945477068123,Reverse tandem run,T_duloticus.csv
0.359464663785094,Transport,T_duloticus.csv
0.36131495135991,Reverse tandem run,T_duloticus.csv
0.365566335008694,Transport,T_duloticus.csv
0.366348384266952,Transport,T_duloticus.csv
0.371590644811061,Transport,T_duloticus.csv
0.372194594099565,Transport,T_duloticus.csv
0.372433787901975,Reverse tandem run,T_duloticus.csv
0.377858486439459,Transport,T_duloticus.csv
0.382706468836723,Transport,T_duloticus.csv
0.386321488520505,Transport,T_duloticus.csv
0.389816248549473,Transport,T_duloticus.csv
0.390117018187164,Transport,T_duloticus.csv
0.392587161137092,Transport,T_duloticus.csv
0.39370299721282,Transport,T_duloticus.csv
0.393822172361729,Transport,T_duloticus.csv
0.398402763803049,Tandem run,T_duloticus.csv
0.400215093671185,Transport,T_duloticus.csv
0.401122704613127,Reverse tandem run,T_duloticus.csv
0.406971444959518,Tandem run,T_duloticus.csv
0.407332705926584,Tandem run,T_duloticus.csv
0.408990071950942,Transport,T_duloticus.csv
0.410738777472643,Transport,T_duloticus.csv
0.413937226388198,Transport,T_duloticus.csv
0.41933179976165,Transport,T_duloticus.csv
0.42077756663385,Transport,T_duloticus.csv
0.421320422089698,Transport,T_duloticus.csv
0.422043787528423,Transport,T_duloticus.csv
0.422159950160929,Transport,T_duloticus.csv
0.424056630488353,Transport,T_duloticus.csv
0.42459888344092,Transport,T_duloticus.csv
0.424690102437608,Transport,T_duloticus.csv
0.425955359326932,Transport,T_duloticus.csv
0.433065259540338,Transport,T_duloticus.csv
0.433155153029808,Transport,T_duloticus.csv
0.433808387086668,Reverse tandem run,T_duloticus.csv
0.434119760782098,Transport,T_duloticus.csv
0.435255599966742,Transport,T_duloticus.csv
0.443662087240065,Transport,T_duloticus.csv
0.44549839673877,Transport,T_duloticus.csv
0.445980158361962,Transport,T_duloticus.csv
0.448902660774988,Reverse tandem run,T_duloticus.csv
0.449899442202463,Transport,T_duloticus.csv
0.453494338276672,Transport,T_duloticus.csv
0.454882867337213,Transport,T_duloticus.csv
0.457259622278643,Transport,T_duloticus.csv
0.4594283930876,Transport,T_duloticus.csv
0.459790136057291,Transport,T_duloticus.csv
0.461749115223932,Transport,T_duloticus.csv
0.463887158365577,Transport,T_duloticus.csv
0.467352154732483,Transport,T_duloticus.csv
0.474039459144855,Transport,T_duloticus.csv
0.476931474891881,Reverse tandem run,T_duloticus.csv
0.478530518598674,Transport,T_duloticus.csv
0.482387021597333,Transport,T_duloticus.csv
0.483893520800221,Transport,T_duloticus.csv
0.485640298311424,Transport,T_duloticus.csv
0.488322522416135,Transport,T_duloticus.csv
0.489044562347642,Transport,T_duloticus.csv
0.494226813565,Transport,T_duloticus.csv
0.494240068637174,Transport,T_duloticus.csv
0.49689132407326,Transport,T_duloticus.csv
0.50502511836177,Transport,T_duloticus.csv
0.510267499406534,Transport,T_duloticus.csv
0.512556409369649,Reverse tandem run,T_duloticus.csv
0.516111178725368,Transport,T_duloticus.csv
0.516412430365683,Transport,T_duloticus.csv
0.52075021298491,Transport,T_duloticus.csv
0.521114365967723,Transport,T_duloticus.csv
0.522618214156176,Transport,T_duloticus.csv
0.525028227278698,Transport,T_duloticus.csv
0.526293484168021,Transport,T_duloticus.csv
0.527709487378159,Transport,T_duloticus.csv
0.529004748930858,Transport,T_duloticus.csv
0.529064758257609,Transport,T_duloticus.csv
0.534707562982681,Reverse tandem run,T_duloticus.csv
0.542518415512773,Transport,T_duloticus.csv
0.543873927393535,Transport,T_duloticus.csv
0.546344190844119,Transport,T_duloticus.csv
